@metric_space hamming
item60	0011101011000101010110010001000000011000010000101100001000010010
item61	0010101011000001010100110010010110011000010000000100111000010010
item62	0010001011000000110100110000011010011110010010101101111010010010
item63	0010001111000001010000110000011110011100000000100100011010011110
item64	0010100011010001010100111000011110011100010100101000011000011000
item65	0111101011000001010100110000011110110110010001101000011010000010
item66	0110101011000001110100110000011110010100010100101110001000010010
item67	0010100011000001000100110010110110011000010000100100110000000010
item68	0010101010000000011100110001011100011100010000101100111000000010
item69	1110100001000001100100110000011111011100010000101101011000010010
item70	0010101011000101110110101110111110011100010000101100011000000010
item71	0010101111000001010100110000011110011100011000101100111000010010
item72	0010101011000001100100110000011010011100010000101100011000010010
item73	0011101010000001010100010000010110001100010000101110010000010010
item74	0100111010100001011100110000010110001100010100001100001000110010
item75	0010001011000001010100110001000100001100010000101100011000010000
item76	0010101011000000010110110100011110011100010000101100011000000010
item77	0010101011000001010100111010111110010100010000101100011000110010
item78	1110001110000010010000111001000111111101010010001100011000110010
item79	0010101011000001010100110000011111011100010000101100011000011010
item80	0011101111000001010100111000001110011100011010101100011000010010
item81	0010101011000001010100111000011111011100010010101100011000000010
item82	0010101010000001010100110000001110011100010000111101011000100010
item83	0111101011000001110100110001011110011100110000001001011000110010
item84	0010101011100001010101110000011110011101011000001101011001010010
item85	0010011011000010011110110010111010001100011010101100011000010010
item86	0011101111000010010100110000011110111100010000101110111010011110
item87	0010101010000011010101110000011111011110010100101100011000010000
item88	0010101011001001000110110000011110011010011000001101011100000010
item89	0010101011000001010100110000011010011100011001111101010100010010
item90	0010111011100000010100010000011110000101010000101001001000011001
item91	0010101011010001010100110000011110011110010000101101001010010010
item92	0100101011000111110100110000010110011100010000101101011000011010
item93	1010101111000001010100110000001010111100010000100100011010010010
item94	0010101010001001010100110000111100011100011100101100111000010010
item95	0100101011000101010101110000011110011100100010101100011100000010
item96	0010101000000001010110110000011110011100110000111100011000010000
item97	0010101011000001010110110000010110011100010001101100011000010010
item98	1010101011000001110101111000011110011100000000101000011000011010
item99	0010111011000001010101010000011110011100010000101100011010010110
item100	1010101011000001010100110100011110001100000100101010011000000010
item101	0010001011000001010100100010011110010010010000001100011010000010
item102	0010101011000001010100110000001110011101010000101100111000010010
item103	0010101011000011010110110000010110011100010000101100111000010010
item104	0010001010000001010100111001011110011100011000001100011000010010
item105	0010001011000001010110110000000110000100010000101100011101010111
item106	0110101011000001010000011001011110011110010000100100011000010010
item107	0011101011000001010000110000011110011100010000101100011000010010
item108	0010101011000001010100010100011111011100010100101110011000000010
item109	0010101011000001011100110001011110011110010000101001011010010110
item110	0010001011000001011100010000010110101100010000101100011100010110
item111	1110101011000011010100110100001110101100000100001100011000010000
item112	1010101010000001000000110000111110111110000000101100010001010011
item113	0010101011000001110110000000011110011001010000101110111100010010
item114	0010101011001001010100110000011110011100110000101100011000010100
item115	0010101010000001010100010001011110011100010000101100010000010010
item116	0010101010011001011100110000111010011100000000101100011000010011
item117	1011101011100001110100110010111110001110010000111100011000000010
item118	1010101011001001110100110000011110011100010000100100011010000010
item119	1010101011000001010100110000001110010101100010101100011001000010
item121	0010101001100001010100110100011010011100010000101000011000010010
item122	0010101011000001010100100000011110011110010000111101011000011011
item123	0010101011010011010100110000011010011100110000001100011001010010
item124	0110101011000001010100110000011110011110010011111100001010000010
item125	0010101011001101010100110010001110011100110000101110011010010000
item126	0010101011000011010100110000011010011100111010101100011000011010
item127	0010101111000001010101010000110010011110000000101101010010110010
item128	0010001011000001000100110000011010011100010100101100011010010001
item129	0110101011010001010110110000011110110110010010101101011000010010
item130	0010101011000001010100110001011110011100010000101100011000010010
item131	1010101011001011110100110000011110011000010100101101011000010010
item132	0000100011000001010000100010011110011100010001101100011000010010
item133	0010101001001001010110110000110100110100011000101100011001010010
item134	0010101011000001010000110000011110010100010000101100011000010010
item135	0010101001000001010100110000010010011100000010101100011000010010
item136	0011101011000001010100110000010110011110010000101110110000000010
item137	0010101011000001010100110000011110111100010001101100010010001110
item138	0010100011000001110100110000011110011110011000101000111001010000
item139	0010101011000001010000110000011110011100000000101100011000010010
item140	0010101011000000110100010000011110011000110000101100011000010000
item141	0010101011000001010100110001001111011100010000101100111000000010
item142	0000101011000001010100111000001110011100010000101101011001010010
item143	0010101011000001010110010000011110011101010000101100011000010100
item144	0010101011000011010100110100011110001100010000101100011000000010
item145	0010101011000001010100110010111111011100000000101100010000010011
item146	0010101011000001010000110000011110011100110000101110011100011110
item147	0000101010000001010100011100011110011100010110101100011000010010
item148	0010101011000001110100110000011110011100110110101101011100010010
item149	0010101011001001000100110001001110011101011000101100011000010011
item150	0110100011000001010100110000011100011100010100000000011001010010
item151	0010101101000001010010110000111110011100010000101100111000010010
item152	0010101011000001010101110000011110011110010100011100011010000000
item153	0010101011000001010100111010011110011100010000101000011100000010
item154	0010101111000001010110110000011110001100010000101100011000110110
item155	0010101011000001010100100000011110011100111010101100011000010010
item156	0011100011000101010100100000010110011101010000101100011000010010
item157	0010101011000011010100110100011110011000010010111000111000010010
item158	0010101001000011000100111000000110011110010100101100011000000010
item159	0011100011000001010100110000011100011100010100111100001000010010
item160	0110101011000001110100110000011110011100010000101100011000010010
item161	0010101011001101010100101000111100010110010000100100011010110010
item162	1010101011100001000100010001011110011100010000001000011100010011
item163	0011101011000001010100110000011110011100010000101110011000010011
item164	1000101011000001110100100000001110011100010000111100111010010010
item166	1010100001001011010100110001011100001100000000101100010001010010
item167	0010101011000000010101100000011110011100000001101110011000011010
item168	0010101011000101110100100000001110011100010010101110011000010010
item169	0010101011001001010100110000001110011000010000101100011000010010
item170	1010001011000011011101110001000110011100010000101100111100010010
item171	0010101010000001011100110000011110011100011000101100011001010010
item172	0011101011000001010100110000010000011101010100101111011000010010
item173	0000101011000001010100110000101010011100010110101101001000010010
item174	0010101011000011010100110010011110110100010000100100111000111111
item175	1011101001000001011000110000011110011100010000101100111010010010
item176	0110100111000001010000100000010110010100011010101101011000010010
item177	0010011011100001011100110000011110010100010100101110111000000010
item178	0010101011100001010100110000011110011100011000101000011000010110
item179	0010101001000001000101110000111110011100001000101100111000010010
item180	0010111011000011010100110000011111111010110000100100011001010010
item181	1010101011001001010100110000011110011100010000101100011000010010
item182	0010001011000001010100110000011110011100010000101100011100010010
item183	0010101011000001010001110000011110011110010000101000010000010010
item184	0010101001000100110100110000011110011100000000100100111010010000
item185	0110101011100001010100110100010110001100010000101101011000000010
item186	0010101011000001000100000000011011001100010010101100011100110010
item187	0010000010000101010101110000011111011100011000001100011000010010
item188	0010100011010000010100110100011100011110010001100100111000010000
item189	1010101011001001010100110000011110011100010000101101011001110011
item190	0010101011000001010110110001011110011100010000101100011000111010
item191	0010111010000101110100110001111110011100010001101000111000010010
item193	0010101010000001010000110000011110011000010000100100011000010010
item194	0000101010000001010100100000011110011100010000100110111000110010
item195	0010100011000001010000110000111110011100010000101100011000010000
item196	0010101011000001010100110000011110010100010000101000011000010011
item197	1010001011000000010100110000011111011100010000101100011101000010
item198	1010100011000000010100110000011110011100010000101101011000000010
item199	1010101011000011010100110000011111010100010000101100011000010011
item200	0010101011000011010100010000011110011100110000101110011000010010
item201	0110101011000011010100110100011010011101010000100110011000010010
item202	0010101011000001000101110000011110011100010000101100100000000010
item203	0010101011000000010100110010011110011100010000101000011100110010
item204	0010101011000101010100110000001110011100010000101100011100010010
item205	0010011011000101010100000000011010011100010000101101011001110010
item206	0010101011000001110100110100111110011100010001101101011100010010
item207	0010001011000001010100110000011101111100010100101100011101010010
item208	0010011011000001010000110000011110010100010000101010011010010010
item209	0000111011000001100100111001011110010100010000101100010000010010
item210	0010101011100001010100110010011110011100010000101100011000000110
item211	0010101011000001010100010100011100011100010001101100011000010010
item212	0000101011110001010100110001011100011100011010101100011000010010
item213	0110111011000001010100110010011110001100010100111100011000010110
item214	0010101011000001000100110000011111011100011000101101010010010010
item215	0010101011000101010001110001011000011100110000101100011000110010
item216	1010101011000001010100111100011110011100010000101111011000010110
item217	0010101011001001010100110010011010011100010000001100011000010010
item218	0010101011100000010100110000011111001100010100101101011000010011
item219	0010101011000010000100110000011110011100010001101110011000110010
item220	0010101011000001010100100100001110011100011010101100111000010111
item221	0010101011100001010000110000010111011100010000101101011000010010
item222	0010100011001001010110110000011110011100010000101110011000111110
item223	0010101011000001010100010100010110010101000000101100011000010000
item224	0010101011001001010100110000110010011100010100101100011001110010
item225	0010101011000001010100100000011110011110010010001100011000110010
item226	0010001011000000010100110000011100011000010000101100011011010010
item227	0010101011000001010000100000010110011100000000111100001100010010
item228	0010100011000001010100110001111110001100110100101100000000010010
item229	0010101011000011010110110100001110011100010000100110011000011010
item230	1110101011011000110000110000011110011101010010101100010000100110
item231	0010100011000001010110010000011110011101110000100100011110001010
item232	0010101011000001010000111010001011010100010000101100011100010000
item233	0010101011000000010110110000011110001110010000101100011000010010
item234	0010011001000001010100010000011110011100110000110100011000010110
item235	0010110011000101010000110000011100011100010000101110011000010010
item236	0010101011000001010101111001011110011100010000101100011000010010
item237	1000101011100000010110110000011010011000010000100100001000010010
item238	0010101011000001010101110000011110011000010000101101011001010010
item239	0011111011000001010100110000001110010100010000111100011000011010
item240	0010101011000011110100100000011110111100010110101100001000010010
item241	0010101011100001010100110000011110101100010000101100011010010010
item242	0010101011000011010110110000011110011100010001101100011000010010
item243	0010101011000001110110110001011110011100010100101000010110010010
item244	0010101011000001010100110000011110011100010110101100011000010010
item245	0010101011000001011100110000011000111100010000111100001000010110
item246	0010101011010001010100111000011110011000010000001101011000010000
item247	0010111011000001110100110100011100011100010000101100011000000010
item248	0001101011000001010101110000011010011110010000101100011000111000
item249	0000101011000001010100110000011110011100010001101100011000010010
item250	0010101011000101010110110100011110001100010000101100001000010010
item251	0110101011000000010100110000011110111100010000101000011011010010
item252	0010101001000001000100110000011110011100010000101100011000010010
item253	0010101011000001110000110001001100011100110000001100010000010010
item254	0010101111000001010100111100111110011100010100101100011000011010
item255	0010100011000011010100100000010010011100010101101100011000010110
item256	0010001011000000110100110000011110011100010000101100111100000010
item257	0010001101000001010000110000011110001100010000101100011100010010
item258	0010101011000001010100110000011110011000010000101110011000010000
item259	0010101010000001010100111000011111011110010000101000011000010011
item260	0110101011000001010100110000011010011100110010101100001000010110
item261	0010001011000011010100110000011010001100011000000100011010010010
item262	0010001011000100010100100001010010011100011000101110011000011011
item263	0010101011000001010100111000011110001101010010101100011000010010
item264	0010101001000001010100110000011110101100011000101100011000110010
item265	0010111011000001010100111000110110011100010000101100110000010010
item266	0010001001000001011100110011010000011100010000101000011000010010
item267	0010101011000001010100110000011110111100011000110100011000010000
item268	0000101111000001110100110000010110011100010000101110011000111110
item269	0110101011000000010100111001010110011100010101101100011000110010
item270	0010101111000001010101110000011110011100010100101100111000010110
item271	0001101010000001010100110001011110011000000000101100011010010010
item272	0010101111010101010100110000010110011100010000101100011000110010
item273	0010101001000001010100110100011111111100010010101101011000010010
item274	0010101011011001010100110000011100011101111000100100011000110010
item275	0010101011000001010001010100011110011000010100101100011000011010
item276	0010100011000001000100110000011110011110010001111100011000010010
item277	0010101011000001000100110000011110011100010000101100001100010010
item278	0110100011000001010100110000011110011100010011101100011000010010
item279	0010101011100011010100110001011010011100010000101101011000010000
item280	0001101001001001010100110000011110011100011000101000011100100000
item281	0000101011100000010100110000011110111100011000101101011000010110
item282	0010101111000001010100110000010110011100011000001100011000010110
item283	0010001011001011010100110000011110001100010000101001001000010010
item284	0000001011000001010100110000001110011100010001111100011000000010
item285	0010101011000001010100110000011110011100010000101101011000010000
item286	0011101011000001010100111000111011111100010010101100011000010010
item287	0110101011100001010100111110001110011100000000101100011000010010
item288	0011101011010000010100110000001110011100010000101100011000010010
item289	0110101011000001010100110100011110011100010000101000011100010010
item290	0010101011000001010100110000011110011100110000111100011010010010
item292	0000101011000001010100110000011110000100010000001100011000010010
item293	0010101011001001010100110000011110010100010000101110010000010010
item294	0010101011000001010100111000011100011100010010001100011000010010
item295	0011111011000001010100110100011110111100010000101000111000010000
item296	0001101000000011110100110000111110011100100000101000011010010010
item297	0010101010000001010100110010011111111101010001101100011000010010
item298	0010101011001001010100110000111100011100010000001100011000000010
item299	0111001001000101010101110010010110011110010000101100011001010010
item300	0010101011000001010000110000010100011100010000101101011000010010
item301	0000101011000001010100110000111110011100010011100100011000010000
item302	0010101011000001010100110010111110011100011110101001011000110010
item303	0010101011000001010100111101010110011100010100101100011000010100
item304	0010101001001101010100110001011010001100010000101100011000010010
item305	0000001011100001010100110000001111011100010000101100011000000000
item306	0011101011000000010100110000010010011100000000101100010001010010
item307	0010101011000001010100110000011110010100010000111100011000010010
item308	0011110011000001010100110110011110011100010010101100011000010010
item309	0010101011000001010100110001111100011100010000101100011000010010
item310	0010101011000001010100110000011110011100010000001100111000010110
item311	0010101011000011010000110000011110010100000001101100011000010010
item312	0110101011000001010100111000111110011100011000101100011000000010
item313	0010101111001001011000010000011111010100010000101100011000010010
item314	0010001011000001010100111000010110011100010101101100011100010010
item315	0010101011000001010100110000011110011000011000101000011100000010
item316	0010101011000001010100110000011110011100010100101100011000010010
item317	0010101011000001010100110000011110111100010000101001011000010010
item318	0010101011110001010100100000010110011100010000101100011000011010
item319	0010101011010001010000110000011010011100010000101100011000010010
item320	0010101011000000011100110000011111011110011000100100011000010010
item321	0010101011000001010100110000011110011101010000111100011000011010
item322	0110101011000000010100110000011110011100000000101100011000010010
item323	0010101001100001010100110010011110011100010001101100111000010010
item324	0110101011000001000100110001011110011100010010111100011000110010
item325	0010101011000011010100111100011110011100001001101100011000010110
item326	0010101011000001000100110010011110011110010000101100010000010010
item327	0110101011100001010100110000011110011100010100101100011100010010
item328	1000111010000101010101110000011010001100010000101100011000010010
item329	0010101011000011110100110000111111011100010000101100011000010110
item330	0010101011000001010100110001111110011110010101101110011000110010
item331	0111101011000001010100110000011110010110010001111100011000010010
item332	0010101011000001000100110000011110011100010000101100001000110010
item333	1010101011000001010100110001011110011100010000101100011010011010
item334	0010101001000001010110011000000110001100011000101000010000010010
item335	0010101011000001010000110000001110011001110000101100011000011010
item336	0010101111000001011100110010111111010101010010101100011000110000
item337	0010101111001001010000110001011110011100011000001100011000010010
item338	1010101011000001010100110000000110111100010001101110011000010010
item339	0010001001000001010010110010000110111101001000111100011000010110
item340	0000101011110001010110110000001110011100010000101100011000000000
item341	1011101011000001000100111000011110011110011000001100111000011010
item342	0011101011000001010100110000011110011100010000001100011000010010
item343	0010111011010010010100110010011010011100010100101101111000010010
item344	0010101001100011010100110000011110111100000000101101011000010000
item345	0010101111000001011100110000011010011100010101001100011000010010
item346	0110101011000001010000110001011110011100010100101100011000010110
item347	0110100011000001010100011000011110011101010000101100011000010010
item348	0010101011001001010100110000011110011110010000101100011000000000
item349	0110100011000011010100110000010110011100000000101100111000010010
item350	0010101011000001010100100001011110011010010000101100011010010010
item351	0010001011000001010100110001011110011100110000111100011000010010
item352	1010101011010001010110111100011110010100010000001100011001010010
item353	0011101011100101010100010000011110011100011000101100001100000010
item354	0011101011000011010100110000011110111100010101101100011000010010
item355	0010101011010101000100110000011010011100010000101100011000010110
item356	1010001011000001010100111000111110111100000000101000011010010010
item357	0010110010000001010100110000001110101100010001101110011101010000
item358	0010111011000001010100110110011000011100010000101100001000010010
item359	0010101111000001010101110000011110011100110000001100011000000101
item360	1110111011000011011100110000011100011100010000101100011000010010
item361	0010101011000101010100110000011110011101010000101100011010010010
item362	1010111011100001010100110000011110011100011000101110011100010010
item363	0010101011000001010100110000011101011100010000101000011000010000
item364	1010101011001001010100110000111110010100010000101110011000100000
item365	0110101011000001010101010100111110011110010000101100011000010010
item366	0010101011001001010100110000111110011100010000101110011100010010
item367	0010101011000001000110110000110110011100110000101100010000010000
item368	0010111011000001010100110001011110001101011000001100011000010010
item369	0011000011000001010100100000011110001100010000111101011001000010
item370	1010101001000000011100111001011110011100010000100101011000010000
item371	0010100011000101010110110001011010011001000000101100011000011000
item372	0010101011000001000100101000010010010000010000101100111000010010
item373	0110111011000000110100010000011110011100000010101100011101010010
item374	0110101001000001010100110010011111111100010000101100011010010010
item375	0010101011000000010100110000011111011100000000101100011000010010
item376	0110101011000001010100110000011110011100010100101110011100000010
item377	0010101011100111010101110000011110011100010000101110011000010010
item378	0000110011000011010100110000001110010100010000001000011000000001
item379	0010100011010011010100110100011110111100010001101000011000010110
item380	0010101011000101011100100000011110011100010000001100011000010010
item381	0010101001000101010100110000011010011100010000101100111000011011
item382	0010101011001001010100110000000010011100010000101100011000010010
item383	0010101011100011010110110000011110011100110010101100011100010010
item384	0010101011010001010100110000001110011101010000111010011000010010
item385	0010101011000000010100010000011110011100010000111100011000110011
item386	0010101011000001000100110000011111011110010010111100011001010011
item387	0010001011000001010100110000111100011110010010101000011000010010
item388	1110101011011011010100110000010110011100011000111100011001010010
item389	0010001011000001010101110000011100010100110000101100011000010010
item390	0010101011000001010100111000011110011100010000101101011010010010
item391	0010101011000000010100110000011111110100010000101100011000010010
item392	0010111111000001010101110010011110011100011000101100011000110111
item393	0010000011000001010100010010011110011100110000101100010000010010
item394	0000101011000011010100110000101110011100010100111100011000010010
item395	0010101011000001010100111000011100011110010100101100111001010010
item396	0000101011000001010000100000011110011100011000100110011000010110
item397	0110101011000001011100110000011110011000010000101100011010010011
item398	0010101110000111011100110100011111011101010000101100011000010000
item399	0010101010000001010100110010111110001100010000001000011000011010
item400	0010101010001001010100110000011110011100010000101100010100010010
item401	0010111110000001110100110010010110011110010000100101010000011010
item402	0010001011001001010100110000011111010100010010101110011000011000
item403	1110101011000001011100100010011110011100010000101100111000010010
item404	0010001001000001010100110100001111011100010000101100011100010010
item405	0010101010000001010100110001101100011101010000001100011000010010
item406	0010101010000001010100110100011100001100010000101010011000010010
item407	0010111011000001010100110000011110011100010000111100011000000010
item408	0000101001000011011100110000011110010100010000101100010001010010
item409	0110101011000001010100010000010110011100010000101101011101010010
item410	0011101010000001010100110000011111011101010010101100011000011010
item411	0010100010010001010110110000011111011000011100101110111000010010
item412	0010101011000001010100110000011100001100110100101100111100011011
item413	0010111011000001010100110011011100011000010100101100011000001110
item414	0010001000010001010101110000011110011110110000101110011000111010
item415	0010101011010111000100110000011110011100011000111100011000010011
item416	0000101011000001010100110000011110011101010000101100011000010010
item417	0010100011000001010100111000011111011100010010101100011000000010
item418	0101101011000001010100110000111110010100010000101100011000000010
item419	0010101011000001010101110010011110011100000000101101111000011010
item420	1010111011010001010100110000111110011100010000101100011001010010
item421	0010101111100001010101101000111010111101010000101101010001010010
item422	0010101011000001011000110000011110011110010000101110011000010000
item423	0010001011110010000101100010011110010100010000101000011000010010
item424	0010101011000011010100010000011110011100011000101100011000010010
item425	0010101011000001010100110000011111010100011011101100011000010010
item426	0010100011000011010000110000011010011100010000101000011000010000
item427	0011111011000001000100110000011110011100010100101110011101010010
item428	0010101011000011010100010000011110011100010000100001001000010010
item429	0110001011000001010100110100011010001100010010001100111000000010
item430	0010101011000001010100010000011010011100110000001100111000010010
item431	0100101011000001010101110000011110011100010000101100011000010010
item432	1010101000000001010100100000011110001100110010101100011000010010
item433	0010101011100101010110110000011010011100010000101100011000010010
item434	0010101011001001010000110000011010010000110000100100011000110010
item435	0010101011100011010100110000011100011100010000001000011000010010
item436	0010101111001101011110110000010111111100010010101110011000010010
item437	0010101011010001010100010000011010010100010000101101011000011110
item438	0010110011000001010100110000011110011100000010001100011000010010
item439	1010101011100001010100110010011110111100010100101100011100010010
item440	0011101011000001010101110000011110011101010000101100011000010010
item441	0111101010000001110100110010011110010101010000110100011000010010
item442	0110101001000001010100110000011110011100000000101100011001010010
item443	0110101001000000010100110100011100000100000000111100011010010010
item444	0010101011000001010100110000001110001100011100001100011010010010
item445	0010101001000001010100110000011110011100010000100100001000010010
item446	0010001011100000000100010000011110011100010000101100011000010010
item447	0110101011000001010100110000111110011110010000101100011010010010
item448	0010101001000001010100110000011111010100010100101100111000010010
item449	1010101011000001010000110001011101011100010000101100011000000110
item450	1011101011000001010100010000010100011101010001101100111000000010
item451	0010101011000001110000110000011110001100010001101100011000111100
item452	1010101011000001011100110000011100011100010000101100011000010010
item453	0010101101000001010100100000011110011000010000101100011000010100
item454	0000100011000001010110110000011110011100000000101100011100010000
item455	0010001011000000010100110000011110011100010000101100011010110010
item456	0110111001000001000100110100011110011100000000101100011000010010
item457	1010101011000001000100110000011110011100010000101100111000010010
item458	0010101011001101010100110000011110011100010000101100011000010000
item459	0010001011000001010101110000011110011101010000001100011000010010
item460	0010101011000001010000110000011110010100010000101100001000010010
item461	0000101010000001010110110000011111111100110000101100111001000010
item462	0100101011000001010110110000010110111100010000101100011000010010
item463	0010101111000101010100110010111110010000010000101100001000110010
item464	0010111011100001000000010001011110011100010000101100111000010010
item465	0010101011000011010100110000010111010010000101100100011000110010
item466	0010111111000101011101110000011010011101011000111100011000010010
item467	0010101011001001010100110000011110101100010000001110011000010010
item468	1010101011000100010100100000001110111000010100101100011100010110
item469	0010001001000011010100110000111110011100000000101100111010110000
item470	1010101011000001010100110010011110011000010100101100011010010011
item471	0011101011000101010100110000011110011100010000101100001010010010
item472	0010101011000000111100110000001111011100010000111100001000010000
item473	0110101111000011010100110000010110011100010001101000001000010010
item474	0010101011000001010100110001011100001100010000100101101000011000
item475	0010101011000001010100110010011110011100010000101100011100010010
item476	0000101011000001010000010100000110011100010111101100010010010010
item477	0000101011000001010110110000011110011100011000100000011000010011
item478	1110101011010001010100110000011110011100010000101100011010010010
item479	0100101011000011010100110000010110011100010000101000011000010010
item480	0110100111100101000100110110011110011101011010101100011100000110
item481	0010011001000000010100110000011110011100000000101100011010010010
item482	1010101011000000010100110000011110011100010000101100011000010000
item483	0110101011000000010100110000011110001100010000001100011000000011
item484	0011001001000001010100110000011110011100011111100100010100010010
item485	0010100011000001010100110000011110011100011000101100011000011011
item486	0010001011000101010100110000011110010100010000101100001001010010
item487	0111101011000010010100110000001110011100111000101100010000010010
item488	0110101011000101010100111001011110111100000000100100011000010010
item489	0110101111000001010100110000011110010100000000101100011000010010
item490	1110100011000001110100110000010110011000010010101100010000010010
item491	0110101111100001010100010000111110111100000001101010011000010010
item492	0110011011000000010100110010011110111000010000101100011000000010
item493	0011101110000001010100110000011111011100010100101100011010010000
item494	0010111011000001010100010000011110000100010000101100011000010011
item495	0010101011000001100110110000001110010110010000101100011000010010
item496	0010001011001011010100100000011010011110010000001100011000011010
item497	0010111111000001010110110000010110011100010001101100011010010010
item498	0000101011000001110100110000011110011100010010101101011000010100
item499	0010111101010001010110110000001110111100110000101100011000000010
item500	0100100001000001010100111000011110010100010000101100011000010010
item501	0000001011000011010000110000011010011100010100101100011001010110
item502	0010101001000101010100110000011110011100010000101100011000010010
item503	0011100011000001010100010000010110011100010000101100011000100010
item504	0111101011000001010100111000011110011100010000101100011000010010
item505	1000110011001001110100110000011110011100010000101100011100100010
item506	0000001011000000010100110000011110111110010000001100011010100110
item507	0010101001000000110100010010011110111000000000101101011000100010
item508	0010100010000001010100111000011110010100010000001100011000110011
item509	0110101011000001010100110010011010011110010000111100011000010010
item510	0010101111000001100100110000011111011100110000101100011000010010
item511	0010101011000011011100110000011110000000110000101100011001011010
item512	0110101011100001110100110000011110111100010001101100110000010011
item513	0010101011000001011100110000011110011100010000101000011000010010
item514	0010100101001001010100110000011111011100010000101100110000010010
item515	0000101011010000010101110001011010011100010000101100111000011010
item516	0010101011011001010100100100111110011110010100101100011000010000
item517	0010101111000001000000110000001110010110010000111100011000010010
item518	0010101011000011010100110000111110011100010000101110011001010010
item519	0000101010000001110100110000111000001100010000111100011000010011
item520	0010100011000001010100100000011111000100010000101100011000000010
item521	0010101010000001010100110000011110011100010010101110011000010000
item522	0001101010000001010100110000001110011100010011101001011000010010
item523	0010001011000001010000100000011100011100010000111101111000010010
item524	0010101010000001010100110000011110001100110011101100101000010010
item525	0010101111000001010100010000011110011100010000101100011000010010
item526	1010101011100001010000110000011110011000010000101100100000110010
item527	0010101011000001010100110000011110001100010000101100001001010010
item528	0000101011000001010100111110011110111100010000101100011000010010
item529	0010101011000001000100110000011110010110000000101100111001010010
item530	0010001011000001110100101000010110111100001000100100011000010010
item531	0010101001000101010100100000010110011100010000101100011101010010
item532	0110101011000011010100010000011110011100010010111100000000010010
item533	0110101011000001010100111000010110011100010000101101011100010110
item534	0000111001000001010100110000011110011100010000101100011000010110
item535	0010101011000001010100110100011110111100010000100100011000010010
item536	0010101001000001010100110001011100011100010000101000011000010010
item537	0010101001000001010100110000011110011100010100001110011001010010
item538	0000101011000001010100100000001110010000010000001100011000010010
item539	0010101011010001010100110000011110011100010000101100011000010010
item540	0010100111000001010110110000011110011101010000101100011000000010
item541	0011101011000001010110110000011110011000010000100100010000010000
